Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	stationaryDist[1]	stationaryDist[2]	tree_length
18000	-267.6054	-358.5708	90.96545	0.00183179	0.00262728	0.00151095	0.00599691	0.0111046	0.00994109	0.00553562	0.00745715	0.0388053	0.00438455	0.00918352	0.000335214	0.0150969	0.00221132	0.00140204	0.000370825	0.000546143	0.0121702	0.00492245	0.00492205	0.00154367	0.007403	0.0128566	0.000414012	0.00121188	0.00267153	4.72136e-05	0.0208894	0.000421228	0.00297305	0.0107688	0.0135531	0.0153883	0.0198566	0.00176192	0.00675802	0.0357973	0.00551035	0.00256631	0.00915315	0.0203817	0.0228837	0.00571803	0.00753328	0.00344107	0.0100152	0.0192807	0.0145825	0.00123389	0.00273324	0.00417496	0.0276022	0.00209437	0.00376359	0.013483	0.00832235	0.0143195	0.00644789	0.00746205	0.00289864	0.0165817	0.4455146	1.554485	0.211886	0.469179	0.789703	1.2663	2.13138	4.71951	1.12199	3.48919	0.00347683	0.00498673	0.00286786	0.0113825	0.0210772	0.0188688	0.0105069	0.0141541	0.0736547	0.00832212	0.0174308	0.000636254	0.0286548	0.00419722	0.00266115	0.000703846	0.00103661	0.0230997	0.00934309	0.00934232	0.00292998	0.0140513	0.0244025	0.000785817	0.00230021	0.00507071	8.9614e-05	0.0396492	0.000799513	0.00564302	0.0204398	0.0257245	0.0292078	0.037689	0.00334423	0.0128271	0.0679453	0.0104589	0.004871	0.0173732	0.0386856	0.0434345	0.0108531	0.0142986	0.00653134	0.0190094	0.0365958	0.0276783	0.00234199	0.00518785	0.0079243	0.0523906	0.00397522	0.00714351	0.0255915	0.0157963	0.0271793	0.0122385	0.0141634	0.00550178	0.0314729	0.777243	0.222757	0.5268549
18036	-268.8078	-359.627	90.81925	0.00205918	0.00251596	0.000358444	0.00509093	0.0155438	0.00814886	0.0133898	0.00498807	0.00864045	0.0105796	0.00820521	0.00105736	0.0130803	0.00607969	0.000169745	0.00171923	0.00332327	0.00752438	0.00842322	0.000276977	0.000795443	0.0108863	0.00551839	0.000753547	0.00186863	0.00169756	0.000678047	0.00428088	0.00218097	0.00169108	0.0127313	0.0161712	0.00593784	0.0155686	0.000547627	0.0145257	0.0358226	0.00446189	0.00650214	0.00690293	0.0121878	0.0199932	0.00387403	0.00509347	0.000129849	0.00454475	0.0206304	0.014483	0.00411916	0.00140958	0.00384481	0.00332881	0.000659503	0.00250706	0.00428187	0.00804703	0.0234576	0.032664	0.00838479	0.00520609	0.00879853	0.5377877	1.462212	0.111613	0.343216	0.716318	1.39603	2.91361	8.95954	1.585487	2.71894	0.00449268	0.00548926	0.000782045	0.0111073	0.033913	0.017779	0.0292136	0.0108828	0.0188515	0.0230824	0.0179019	0.00230691	0.0285382	0.0132645	0.000370346	0.00375097	0.00725063	0.0164165	0.0183776	0.000604301	0.00173548	0.0237514	0.0120399	0.00164407	0.00407692	0.0037037	0.00147935	0.00933992	0.00475839	0.00368956	0.0277769	0.0352819	0.012955	0.0339672	0.0011948	0.0316919	0.0781569	0.00973483	0.0141862	0.0150606	0.026591	0.0436206	0.00845226	0.0111128	0.000283301	0.00991563	0.0450109	0.0315986	0.00898708	0.00307538	0.00838851	0.00726271	0.00143889	0.00546984	0.00934207	0.0175568	0.0511791	0.0712656	0.0182937	0.0113585	0.0191964	0.731106	0.268894	0.4583423
18072	-277.9122	-368.6484	90.73623	0.00239699	0.0309747	0.00554392	0.0351459	0.0222332	0.00375344	0.0310491	0.010708	0.0203376	0.0231221	0.00686444	0.00760667	0.0310208	0.00533075	0.0033563	0.00158001	0.00547248	0.024115	0.0383544	0.00305339	0.00150118	0.000931691	0.0155491	0.00443397	0.00297651	0.00587519	0.0167774	0.0141421	0.0059703	0.00723139	0.00981995	0.029887	0.0418198	0.0577974	0.00431817	0.0143367	0.0273873	0.016677	0.00596223	0.00958061	0.00443176	0.0136227	0.00209423	0.00424774	0.000496066	0.00858238	0.0412139	0.0135445	0.0024415	0.00523738	0.00745922	0.00697661	0.00584817	0.00837217	0.00332218	0.00345401	0.0258405	0.0601328	0.0042311	0.0246697	0.0196474	0.4369587	1.563041	0.208677	0.4657	0.787871	1.26924	2.14731	4.7921	1.133026	3.577091	0.00275244	0.0355679	0.00636602	0.0403576	0.0255301	0.00431004	0.0356533	0.0122959	0.0233535	0.0265508	0.00788237	0.00873466	0.0356209	0.00612125	0.003854	0.00181431	0.00628399	0.027691	0.0440419	0.00350617	0.00172379	0.00106985	0.0178549	0.00509149	0.0034179	0.00674642	0.0192653	0.0162393	0.00685563	0.00830373	0.0112761	0.0343189	0.0480213	0.0663682	0.00495851	0.0164627	0.0314486	0.0191501	0.00684636	0.0110013	0.00508894	0.0156428	0.00240479	0.00487764	0.000569627	0.00985506	0.0473254	0.015553	0.00280355	0.00601403	0.00856534	0.00801117	0.00671539	0.00961368	0.00381482	0.0039662	0.0296724	0.0690499	0.00485853	0.028328	0.022561	0.781521	0.218479	0.8708603
18108	-260.078	-351.2325	91.15445	0.00322159	0.000823033	0.00595581	0.00189768	0.00222382	0.000998529	0.0131798	0.0066882	0.00831188	0.014442	0.00373371	0.00306599	0.0194013	0.0046772	0.00725123	0.00183248	0.000497449	0.0150622	0.0222671	0.00278932	0.00020477	0.000570252	0.0114532	0.0043696	0.00236584	0.00451882	0.0130234	0.0162274	0.00617786	0.00127969	0.00727457	0.0141989	0.00317395	0.0186534	0.00801501	0.00953906	0.0387687	0.0102083	0.00897055	0.00269432	0.000103798	0.0271905	0.00339315	0.000645185	0.00129763	0.0045261	0.0190721	0.00448682	0.000553064	0.00503859	0.00225259	0.0155682	0.000577971	0.00159706	0.00348306	0.00162092	0.0131858	0.0134377	0.00379399	0.0192705	0.00935427	0.5506561	1.449344	0.167347	0.418174	0.761851	1.31259	2.39135	5.9756	1.292619	2.632031	0.00684778	0.00174943	0.0126596	0.00403369	0.00472694	0.00212247	0.0280149	0.0142164	0.0176677	0.0306978	0.00793636	0.00651704	0.0412393	0.00994182	0.0154132	0.00389511	0.00105737	0.032016	0.0473308	0.00592896	0.000435258	0.00121212	0.0243448	0.00928799	0.00502881	0.00960517	0.0276825	0.0344928	0.0131316	0.00272011	0.0154628	0.030181	0.00674653	0.0396496	0.0170366	0.0202762	0.0824064	0.0216987	0.0190678	0.00572703	0.000220632	0.057796	0.00721246	0.0013714	0.00275823	0.00962064	0.0405396	0.00953715	0.00117559	0.01071	0.00478809	0.0330918	0.00122853	0.0033947	0.00740357	0.00344542	0.0280276	0.0285631	0.00806447	0.0409612	0.0198834	0.724672	0.275328	0.4704568
18144	-267.9971	-358.8415	90.84439	0.00255644	0.0101732	0.022522	0.00498237	0.0227322	0.0149865	0.0176134	0.0141632	0.0101921	0.0128828	0.000202169	0.0323414	0.0310567	0.0180058	0.0153555	0.00742527	0.00390356	0.00955541	0.031388	0.00276645	0.00455794	0.00118646	0.00440442	0.00926911	0.00123756	0.00611327	0.0290617	0.030865	0.0146351	0.0158362	0.0347852	0.0227213	0.0251947	0.0294166	0.00554173	0.0301498	0.0731255	0.0156731	0.0367534	0.00786611	0.000106765	0.0638218	0.00972575	0.00559665	0.00262913	0.00650853	0.125515	0.00983591	0.00244696	0.0185529	0.00988197	0.0114291	0.00274846	0.00067173	0.00715736	0.00908842	0.0047063	0.0215833	0.00403907	0.0263834	0.0101096	0.4381415	1.561858	0.298964	0.554955	0.832172	1.20167	1.80195	3.34488	0.8730566	3.564735	0.00246823	0.00982221	0.0217449	0.00481046	0.0219479	0.0144694	0.0170056	0.0136745	0.0098404	0.0124383	0.000195193	0.0312255	0.0299851	0.0173846	0.0148257	0.00716907	0.00376888	0.00922571	0.030305	0.00267099	0.00440067	0.00114553	0.00425245	0.00894929	0.00119486	0.00590234	0.028059	0.0298	0.0141301	0.0152898	0.033585	0.0219373	0.0243254	0.0284016	0.00535052	0.0291095	0.0706024	0.0151323	0.0354852	0.0075947	0.000103081	0.0616197	0.00939017	0.00540354	0.00253841	0.00628396	0.121185	0.00949653	0.00236253	0.0179128	0.00954101	0.0110347	0.00265363	0.000648553	0.0069104	0.00877484	0.00454391	0.0208386	0.00389971	0.025473	0.00976073	0.780929	0.219071	1.035737
18180	-278.9696	-370.0846	91.11509	0.0416779	0.029054	0.00735963	0.00603885	0.00487267	0.0141184	0.020197	0.0205118	0.0449608	0.0120523	0.00151136	0.0120955	0.00579863	0.00530912	0.0117242	0.0320485	0.0336252	0.0252818	0.0221391	0.00280615	0.0108609	0.000796385	0.0040397	0.000326642	0.00029216	0.00828335	0.0326964	0.00844784	0.0164425	0.0317179	0.0285496	0.0590678	0.0093417	0.0239679	0.0127126	0.0236553	0.000973677	0.0181808	0.0180394	0.0187016	0.0179682	0.0147765	0.00498053	0.0228555	0.0601419	0.0350247	0.149403	0.0256264	0.0391492	0.00344008	0.0063469	0.0532795	0.0286293	0.000709318	0.0101563	0.0134152	0.0147431	0.0450428	0.020418	0.0193487	0.0239297	0.5134816	1.486518	0.446752	0.675051	0.884619	1.13043	1.48137	2.23838	0.5826137	2.894979	0.0323169	0.0225284	0.00570664	0.00468251	0.00377826	0.0109474	0.0156607	0.0159048	0.0348625	0.00934534	0.0011719	0.00937879	0.00449624	0.00411668	0.00909089	0.0248503	0.0260729	0.0196034	0.0171666	0.00217588	0.00842154	0.000617514	0.00313237	0.000253277	0.00022654	0.00642289	0.0253527	0.00655043	0.0127495	0.0245939	0.0221373	0.045801	0.00724353	0.0185846	0.00985735	0.0183423	0.000754986	0.0140974	0.0139877	0.0145012	0.0139325	0.0114577	0.00386189	0.0177221	0.0466339	0.0271581	0.115846	0.0198706	0.0303562	0.00266743	0.00492136	0.0413128	0.0221991	0.000550003	0.00787516	0.0104021	0.0114318	0.0349261	0.0158321	0.0150029	0.018555	0.743259	0.256741	1.289662
18216	-276.9077	-367.8129	90.90525	0.00571072	0.0235161	0.016288	0.00436127	0.000914955	0.0152678	0.00385072	0.00826355	0.0362256	0.00603844	0.000989698	0.0104056	0.0056084	0.00445634	0.00959633	0.00135058	0.00637543	0.0268818	0.0168385	0.000452533	0.0256908	0.00209376	0.00399752	1.50775e-05	2.09815e-05	0.00322443	0.00361933	0.00112512	0.0184042	0.00372664	0.0395142	0.00423369	0.00176638	0.00210606	0.00224477	0.00664264	0.00399308	0.00259762	0.00727811	0.0125612	0.010868	0.0287562	0.00298623	0.0116389	0.0210076	0.0138853	0.0867163	0.00166995	0.031553	0.00214571	0.0149178	0.0141824	0.0060149	0.00208713	0.0185916	0.00767948	0.00189967	0.0145485	0.0253977	0.0123422	0.00917271	0.4467392	1.553261	0.20888	0.465921	0.787988	1.26906	2.14629	4.78744	1.132323	3.476885	0.00832092	0.0342646	0.0237328	0.00635468	0.00133315	0.0222463	0.00561077	0.0120406	0.0527832	0.00879843	0.00144206	0.0151616	0.00817183	0.00649319	0.0139825	0.00196788	0.00928945	0.0391686	0.0245348	0.000659372	0.0374333	0.00305075	0.00582466	2.19689e-05	3.05715e-05	0.00469822	0.00527361	0.00163937	0.0268161	0.00542997	0.057575	0.00616878	0.00257373	0.00306868	0.00327079	0.00967879	0.00581819	0.00378491	0.0106047	0.0183026	0.0158355	0.0418997	0.00435114	0.0169586	0.0306095	0.0202318	0.126352	0.00243323	0.0459749	0.00312645	0.0217362	0.0206647	0.00876413	0.00304109	0.0270892	0.0111895	0.00276795	0.0211982	0.0370062	0.0179835	0.0133653	0.77663	0.22337	0.6863093
18252	-263.6454	-354.5547	90.90921	0.00215901	0.00361286	0.00101455	0.00441405	0.0196574	0.0208098	0.00661191	0.00394261	0.014392	0.00640585	0.00388363	0.00177321	0.0119878	0.00469816	0.00736697	0.0122658	0.00749319	0.0234118	0.0121375	0.00113875	0.00541484	0.0208716	0.00239259	6.54809e-06	0.000330056	0.00118309	0.00281142	0.0105626	0.00239138	0.00819175	0.0195184	0.0106436	0.00108002	0.00203775	0.0132024	0.00819159	0.00481391	0.0147788	0.000541374	0.00187866	0.00846846	0.0175739	0.00441631	0.00832555	0.0154841	0.0306634	0.0410529	0.00244257	0.0144954	0.00243224	0.0122718	0.0127045	0.0137838	0.0033496	2.84543e-05	0.00261815	0.00362831	0.0175402	0.0110001	0.0332548	0.0139019	0.4786736	1.521326	0.167442	0.418289	0.761917	1.31248	2.39069	5.97221	1.292209	3.178212	0.00379136	0.0063444	0.00178161	0.00775134	0.0345197	0.0365434	0.0116109	0.00692348	0.0252733	0.0112491	0.00681989	0.00311386	0.0210514	0.00825026	0.0129369	0.0215394	0.0131585	0.0411126	0.0213142	0.00199972	0.00950881	0.0366518	0.00420153	1.14988e-05	0.000579599	0.00207758	0.00493702	0.0185486	0.00419941	0.0143852	0.0342755	0.0186908	0.00189659	0.00357842	0.0231843	0.0143849	0.00845353	0.0259524	0.000950687	0.00329904	0.0148711	0.0308608	0.00775532	0.0146202	0.027191	0.0538469	0.0720915	0.0042893	0.0254549	0.00427116	0.02155	0.0223099	0.0242053	0.00588211	4.99676e-05	0.00459764	0.00637154	0.0308016	0.0193169	0.0583976	0.0244127	0.760663	0.239337	0.5694558
18288	-278.032	-369.1202	91.08821	0.000212064	0.00572364	0.0156883	0.00356905	0.00499017	0.0150421	0.00190379	0.0174916	0.00167709	0.00096422	0.00247018	0.0058363	0.00845757	0.00312229	0.00522097	0.000951068	0.0056522	0.0143927	0.000678904	0.000386734	0.00227815	0.0146142	0.00461785	0.000421217	0.000452948	0.00690406	0.00389942	0.00649348	0.00409545	0.00503598	0.00700663	0.00321635	0.00165323	0.00312556	0.00526606	0.00596574	0.0111621	0.00388627	0.00277806	0.0049445	0.00390368	0.0189459	0.000934131	0.00331057	0.00398301	0.00289687	0.0252378	0.000740745	0.00808184	0.00077356	0.0107788	0.0126535	0.00839765	0.00171814	4.35824e-05	0.00244095	0.000219215	0.00609893	0.00361218	0.0205074	0.0112409	0.5414919	1.458508	0.169711	0.421044	0.763479	1.30979	2.37505	5.89237	1.282477	2.693499	0.000591089	0.0159536	0.0437283	0.00994808	0.0139092	0.0419272	0.00530648	0.0487546	0.00467458	0.00268759	0.00688519	0.0162676	0.0235739	0.00870282	0.0145525	0.00265093	0.0157545	0.0401171	0.00189232	0.00107795	0.00634994	0.0407345	0.0128714	0.00117407	0.00126251	0.0192438	0.0108689	0.0180994	0.0114153	0.0140369	0.0195297	0.008965	0.00460808	0.00871195	0.0146782	0.0166284	0.0311123	0.0108323	0.00774333	0.0137819	0.0108808	0.0528082	0.00260372	0.00922762	0.0111019	0.0080745	0.0703458	0.00206469	0.0225267	0.00215616	0.030044	0.0352694	0.0234069	0.004789	0.000121478	0.0068037	0.000611022	0.0169997	0.0100683	0.0571608	0.0313321	0.729254	0.270746	0.3587677
18324	-278.165	-369.5741	91.40904	0.00126886	0.00419577	0.0167731	0.0159513	0.0339809	0.0196539	0.00410111	0.00548061	0.0204192	0.0183429	0.0012906	0.0121533	0.0371018	0.000243334	0.00589175	0.00175438	0.0231558	0.0271326	0.0101165	0.00387133	0.0282181	0.0514087	0.0222902	0.0213838	0.0173677	0.0193493	0.0318195	0.0150443	0.0177659	0.00335301	0.0267085	0.0242716	0.0224378	0.0138131	0.0149398	0.0279929	0.0838127	0.00167528	0.0268517	0.0458845	0.011577	0.0725375	0.00924042	0.0148374	0.00164313	0.000745404	0.0196794	0.0401847	0.00283264	0.0224958	0.00149176	0.0392465	0.014789	0.00231787	0.00013472	0.0136747	0.000438956	0.0057033	0.0120201	0.0206933	0.0421055	0.647356	1.352644	0.296992	0.553167	0.831334	1.20289	1.80777	3.3671	0.8778428	2.08949	0.00112522	0.00372079	0.0148743	0.0141456	0.0301341	0.017429	0.00363684	0.00486018	0.0181076	0.0162664	0.0011445	0.0107775	0.0329017	0.000215787	0.00522477	0.00155578	0.0205344	0.024061	0.00897126	0.00343308	0.0250237	0.045589	0.0197669	0.0189631	0.0154016	0.0171588	0.0282174	0.0133412	0.0157547	0.00297343	0.0236849	0.0215239	0.0198978	0.0122494	0.0132485	0.024824	0.0743247	0.00148563	0.023812	0.0406902	0.0102664	0.0643259	0.00819436	0.0131577	0.00145712	0.00066102	0.0174516	0.0356356	0.00251197	0.0199492	0.00132289	0.0348036	0.0131148	0.00205547	0.000119469	0.0121267	0.000389264	0.00505766	0.0106594	0.0183507	0.0373389	0.676322	0.323678	1.127657
18360	-269.5971	-361.1546	91.55751	0.00845645	0.00795551	0.0038613	0.000535031	0.00306449	0.00196366	0.000154446	0.00486018	0.0120671	0.0162632	0.000805616	0.012943	0.0114326	0.00307432	0.00814164	0.00323165	0.010339	0.0125937	0.0185465	0.00605401	0.010624	0.0214679	0.0016168	0.00608142	0.00349924	0.0045608	0.0125416	0.00862636	0.00875903	0.00353648	0.0269854	0.0125082	0.0029012	0.00580748	0.00330559	0.00464497	0.0358242	0.00365024	0.0256661	0.0291508	0.00682937	0.0537456	0.00758425	0.00590309	0.00109855	0.00384351	0.0242552	0.0398853	0.00365493	0.0113736	0.000609529	0.00849867	0.00960295	0.00489575	6.24989e-05	0.0023374	0.0163123	0.00121903	0.0163708	0.0212228	0.029347	0.6648959	1.335104	0.194966	0.450517	0.779766	1.28244	2.21967	5.12909	1.182166	2.00799	0.0130752	0.0123007	0.00597028	0.000827256	0.00473826	0.00303618	0.000238802	0.00751474	0.0186579	0.0251459	0.00124563	0.0200122	0.0176769	0.00475347	0.0125885	0.00499673	0.015986	0.0194722	0.0286762	0.00936061	0.0164266	0.0331934	0.00249987	0.00940301	0.00541047	0.00705184	0.0193917	0.0133379	0.0135431	0.00546805	0.0417244	0.0193399	0.00448578	0.00897944	0.00511106	0.00718198	0.0553908	0.00564394	0.0396846	0.0450725	0.0105595	0.0831006	0.0117266	0.00912726	0.00169856	0.00594277	0.0375031	0.06167	0.0056512	0.0175856	0.000942445	0.0131405	0.0148479	0.00756974	9.66348e-05	0.00361404	0.0252218	0.00188484	0.0253123	0.0328143	0.045376	0.667552	0.332448	0.6467533
18396	-269.9771	-361.2986	91.32151	0.0180371	0.00646596	0.0103071	0.00683783	0.0363134	0.0862364	0.0143286	0.0484822	0.0139695	0.0196007	0.00579172	0.000966723	0.04098	0.0118647	0.00217594	0.0118197	0.0576393	0.0100254	0.0111281	0.001731	0.0127862	0.0393573	0.00856931	0.00487343	0.0929243	0.0127073	0.00568017	0.0196873	0.0584369	0.00297023	0.0450967	0.0228599	0.00213445	0.0197164	0.0178954	0.00124549	0.0182373	0.0384022	0.00344296	0.0671556	0.0239867	0.0866885	0.00214329	0.0147548	0.069466	0.00279735	0.0972533	0.0290832	0.0263546	0.0157262	0.0112222	0.0390634	0.0231594	0.000115107	0.00119956	0.00139735	0.0101368	0.029635	0.0374158	0.0630014	0.00556177	0.8184207	1.181579	0.277088	0.534766	0.822606	1.21565	1.86998	3.60896	0.9279999	1.443731	0.0120324	0.0043134	0.00687576	0.00456147	0.0242244	0.0575276	0.00955849	0.0323421	0.00931897	0.0130755	0.00386362	0.000644894	0.0273374	0.00791483	0.00145155	0.00788482	0.0384508	0.0066879	0.00742347	0.00115474	0.00852959	0.0262549	0.00571653	0.00325103	0.0619891	0.00847692	0.0037892	0.0131332	0.0389829	0.00198142	0.0300837	0.0152497	0.00142387	0.0131527	0.0119379	0.000830856	0.012166	0.0256178	0.00229677	0.044799	0.0160014	0.0578293	0.00142977	0.00984281	0.0463403	0.00186609	0.064877	0.0194012	0.017581	0.0104909	0.00748625	0.0260589	0.0154495	7.67872e-05	0.000800216	0.000932164	0.00676222	0.0197693	0.0249598	0.0420277	0.00371022	0.59079	0.40921	1.499042
18432	-263.6521	-355.1386	91.48646	0.00614984	0.00444605	0.0179395	0.00200534	0.0213475	0.0007192	0.0151287	0.015412	0.00299786	0.0139666	0.00825314	0.00838375	0.0221498	0.00121447	0.00106749	0.0137614	0.00834406	0.00586397	0.0314753	0.00311305	0.00443305	0.0110175	0.0176759	0.0136014	0.00835408	0.00180747	0.0207591	0.0105465	0.0304999	0.00149386	0.00765537	0.0182499	0.00495561	0.0369054	0.0201309	0.00501054	0.0974367	0.0053569	0.0496699	0.018793	0.0274294	0.0278186	0.00503461	0.00625734	0.00397158	0.00874136	0.054759	0.0386415	0.00833603	0.0156015	0.00339256	0.0103223	0.0030665	0.00474004	1.37027e-05	0.00302066	0.0187684	6.7914e-05	0.00740079	0.0267186	0.0099405	0.6776379	1.322362	0.208141	0.465116	0.787563	1.26974	2.15	4.80444	1.134887	1.951429	0.00705147	0.0050979	0.0205697	0.00229935	0.0244773	0.000824643	0.0173467	0.0176716	0.00343738	0.0160143	0.00946315	0.00961291	0.0253973	0.00139252	0.00122399	0.0157789	0.00956739	0.0067237	0.03609	0.00356946	0.00508299	0.0126328	0.0202674	0.0155955	0.00957888	0.00207247	0.0238026	0.0120927	0.0349715	0.00171287	0.00877774	0.0209255	0.00568216	0.0423162	0.0230823	0.00574514	0.111722	0.00614228	0.0569521	0.0215483	0.0314508	0.0318971	0.00577274	0.00717474	0.00455385	0.0100229	0.0627873	0.0443068	0.00955818	0.0178888	0.00388995	0.0118356	0.00351608	0.00543498	1.57117e-05	0.00346353	0.0215201	7.7871e-05	0.00848583	0.0306358	0.0113979	0.661181	0.338819	0.872135
18468	-279.5261	-369.9367	90.41065	0.00680606	0.0125511	0.00834573	0.000505469	0.0259556	0.00107632	0.00813175	0.0209162	0.0484723	0.00405931	0.0254925	0.00573457	0.0151585	0.00496684	0.00388905	0.028266	0.0100598	0.000954752	0.0244565	0.00983984	0.00202728	0.0145017	0.0230396	0.0185707	0.00799379	0.00591862	0.0315271	0.0144379	0.0203317	0.0119362	0.0123314	0.0110778	0.0122298	0.0218197	0.0116473	0.0206159	0.106804	0.025832	0.063267	0.0222256	0.0489942	0.00654309	0.00444219	0.00395148	0.00364727	0.00678624	0.0747652	0.0527592	0.0153129	0.0166081	0.0041936	0.0281156	0.00861584	0.00325406	0.000158978	0.00195645	0.0366451	0.000720657	0.00727155	0.0109493	0.000488082	0.3851923	1.614808	0.229411	0.487719	0.799309	1.25108	2.05036	4.359	1.064532	4.192212	0.0064211	0.0118412	0.00787369	0.000476879	0.0244875	0.00101544	0.00767181	0.0197332	0.0457307	0.00382971	0.0240506	0.00541022	0.0143011	0.00468591	0.00366908	0.0266672	0.00949083	0.000900749	0.0230732	0.00928329	0.00191261	0.0136814	0.0217365	0.0175203	0.00754165	0.00558386	0.0297439	0.0136213	0.0191817	0.0112611	0.0116339	0.0104512	0.011538	0.0205855	0.0109885	0.0194498	0.100763	0.0243709	0.0596885	0.0209685	0.046223	0.00617301	0.00419093	0.00372798	0.00344098	0.0064024	0.0705364	0.049775	0.0144468	0.0156687	0.00395641	0.0265254	0.00812852	0.00307001	0.000149986	0.00184579	0.0345724	0.000679896	0.00686026	0.01033	0.000460476	0.807404	0.192596	1.059952
18504	-274.4623	-365.1988	90.73646	0.0119473	0.0381912	0.0141684	0.00232274	0.030674	0.000473051	0.0106967	0.0300591	0.0416512	0.00095883	0.024128	0.0347763	0.0396747	0.00166635	0.0154503	0.0248623	0.0224197	0.00242721	0.0292701	0.00584258	0.00506605	0.0256462	0.0290871	0.0104585	0.00143935	0.000698083	0.0360461	0.0176544	0.012418	0.00851664	0.00259697	0.0754195	0.00916514	0.0774468	0.0199221	0.0444836	0.0709099	0.0180087	0.0555592	0.0186115	0.059909	0.00307912	0.00373738	0.0262929	0.0100822	0.00708431	0.0528835	0.0521278	0.00605573	0.0344571	0.0320241	0.0542822	0.0167507	0.00419887	0.0129998	0.00129196	0.0260459	0.0087697	0.0132799	0.0192782	0.00855389	0.5571791	1.442821	0.252393	0.510965	0.811005	1.23304	1.95708	3.96208	0.9954986	2.58951	0.00869525	0.0277957	0.0103118	0.0016905	0.0223247	0.000344288	0.00778508	0.0218771	0.0303139	0.000697839	0.0175605	0.0253103	0.0288754	0.00121278	0.0112447	0.0180948	0.0163171	0.00176653	0.0213029	0.00425225	0.00368709	0.0186654	0.0211697	0.00761172	0.00104756	0.000508067	0.0262345	0.0128489	0.00903787	0.00619844	0.00189008	0.0548905	0.00667042	0.056366	0.0144993	0.0323753	0.0516085	0.0131068	0.0404362	0.0135455	0.0436019	0.00224099	0.00272007	0.019136	0.00733785	0.00515598	0.0384888	0.0379387	0.00440738	0.025078	0.0233073	0.0395067	0.0121912	0.00305595	0.00946131	0.000940293	0.0189563	0.00638261	0.00966518	0.0140308	0.00622555	0.72141	0.27859	1.373998
